date,file_name,product,file_size_mb,status
2016-08-20,MOD16A2GF.A2016233.h17v05.061.2022003035602.hdf,MOD16A2GF,12.47,Downloaded
2016-08-28,MOD16A2GF.A2016241.h17v05.061.2022003053439.hdf,MOD16A2GF,12.34,Downloaded
2016-09-05,MOD16A2GF.A2016249.h17v05.061.2022003070650.hdf,MOD16A2GF,12.36,Downloaded
2016-09-13,MOD16A2GF.A2016257.h17v05.061.2022003090035.hdf,MOD16A2GF,12.11,Downloaded
2016-09-21,MOD16A2GF.A2016265.h17v05.061.2022003113003.hdf,MOD16A2GF,12.31,Downloaded
2016-09-29,MOD16A2GF.A2016273.h17v05.061.2022003143514.hdf,MOD16A2GF,12.24,Downloaded
2016-10-07,MOD16A2GF.A2016281.h17v05.061.2022003170358.hdf,MOD16A2GF,11.97,Downloaded
2016-10-15,MOD16A2GF.A2016289.h17v05.061.2022003184220.hdf,MOD16A2GF,11.83,Downloaded
2016-10-23,MOD16A2GF.A2016297.h17v05.061.2022003205052.hdf,MOD16A2GF,11.87,Downloaded
2016-10-31,MOD16A2GF.A2016305.h17v05.061.2022003230744.hdf,MOD16A2GF,11.59,Downloaded
2016-11-08,MOD16A2GF.A2016313.h17v05.061.2022004012726.hdf,MOD16A2GF,11.29,Downloaded
2016-11-16,MOD16A2GF.A2016321.h17v05.061.2022004032104.hdf,MOD16A2GF,11.11,Downloaded
2016-11-24,MOD16A2GF.A2016329.h17v05.061.2022004055003.hdf,MOD16A2GF,11.7,Downloaded
2016-12-02,MOD16A2GF.A2016337.h17v05.061.2022004083225.hdf,MOD16A2GF,11.7,Downloaded
2016-12-10,MOD16A2GF.A2016345.h17v05.061.2022004105919.hdf,MOD16A2GF,11.31,Downloaded
2016-12-18,MOD16A2GF.A2016353.h17v05.061.2022004130543.hdf,MOD16A2GF,11.49,Downloaded
2016-12-26,MOD16A2GF.A2016361.h17v05.061.2022004144802.hdf,MOD16A2GF,11.59,Downloaded
2017-01-01,MOD16A2GF.A2017001.h17v05.061.2021299235131.hdf,MOD16A2GF,11.79,Downloaded
2017-01-09,MOD16A2GF.A2017009.h17v05.061.2021300004249.hdf,MOD16A2GF,11.63,Downloaded
2017-01-17,MOD16A2GF.A2017017.h17v05.061.2021300014133.hdf,MOD16A2GF,11.61,Downloaded
2017-01-25,MOD16A2GF.A2017025.h17v05.061.2021300022933.hdf,MOD16A2GF,12.06,Downloaded
2017-02-02,MOD16A2GF.A2017033.h17v05.061.2021300032553.hdf,MOD16A2GF,12.26,Downloaded
2017-02-10,MOD16A2GF.A2017041.h17v05.061.2021300042057.hdf,MOD16A2GF,12.41,Downloaded
2017-02-18,MOD16A2GF.A2017049.h17v05.061.2021300051200.hdf,MOD16A2GF,12.41,Downloaded
2017-02-26,MOD16A2GF.A2017057.h17v05.061.2021300061041.hdf,MOD16A2GF,12.63,Downloaded
2017-03-06,MOD16A2GF.A2017065.h17v05.061.2021300072529.hdf,MOD16A2GF,13.19,Downloaded
2017-03-14,MOD16A2GF.A2017073.h17v05.061.2021300123242.hdf,MOD16A2GF,13.01,Downloaded
2017-03-22,MOD16A2GF.A2017081.h17v05.061.2021300155142.hdf,MOD16A2GF,12.85,Downloaded
2017-03-30,MOD16A2GF.A2017089.h17v05.061.2021300170306.hdf,MOD16A2GF,13.36,Downloaded
2017-04-07,MOD16A2GF.A2017097.h17v05.061.2021300174629.hdf,MOD16A2GF,13.33,Downloaded
2017-04-15,MOD16A2GF.A2017105.h17v05.061.2021300184636.hdf,MOD16A2GF,13.21,Downloaded
2017-04-23,MOD16A2GF.A2017113.h17v05.061.2021300195033.hdf,MOD16A2GF,12.87,Downloaded
2017-05-01,MOD16A2GF.A2017121.h17v05.061.2021300203933.hdf,MOD16A2GF,13.22,Downloaded
2017-05-09,MOD16A2GF.A2017129.h17v05.061.2021300214800.hdf,MOD16A2GF,13.09,Downloaded
2017-05-17,MOD16A2GF.A2017137.h17v05.061.2021300224628.hdf,MOD16A2GF,13.02,Downloaded
2017-05-25,MOD16A2GF.A2017145.h17v05.061.2021300234242.hdf,MOD16A2GF,13.03,Downloaded
2017-06-02,MOD16A2GF.A2017153.h17v05.061.2021301003942.hdf,MOD16A2GF,12.92,Downloaded
2017-06-10,MOD16A2GF.A2017161.h17v05.061.2021301014927.hdf,MOD16A2GF,12.75,Downloaded
2017-06-18,MOD16A2GF.A2017169.h17v05.061.2021301024639.hdf,MOD16A2GF,12.58,Downloaded
2017-06-26,MOD16A2GF.A2017177.h17v05.061.2021301035705.hdf,MOD16A2GF,12.62,Downloaded
2017-07-04,MOD16A2GF.A2017185.h17v05.061.2021301063850.hdf,MOD16A2GF,12.82,Downloaded
2017-07-12,MOD16A2GF.A2017193.h17v05.061.2021301121314.hdf,MOD16A2GF,12.01,Downloaded
2017-07-20,MOD16A2GF.A2017201.h17v05.061.2021301163146.hdf,MOD16A2GF,12.52,Downloaded
2017-07-28,MOD16A2GF.A2017209.h17v05.061.2021301174136.hdf,MOD16A2GF,12.16,Downloaded
2017-08-05,MOD16A2GF.A2017217.h17v05.061.2021301184209.hdf,MOD16A2GF,12.18,Downloaded
2017-08-13,MOD16A2GF.A2017225.h17v05.061.2021301193828.hdf,MOD16A2GF,12.31,Downloaded
2017-08-21,MOD16A2GF.A2017233.h17v05.061.2021301204120.hdf,MOD16A2GF,12.35,Downloaded
2017-08-29,MOD16A2GF.A2017241.h17v05.061.2021301223446.hdf,MOD16A2GF,12.71,Downloaded
2017-09-06,MOD16A2GF.A2017249.h17v05.061.2021302001419.hdf,MOD16A2GF,12.45,Downloaded
2017-09-14,MOD16A2GF.A2017257.h17v05.061.2021302011858.hdf,MOD16A2GF,12.44,Downloaded
2017-09-22,MOD16A2GF.A2017265.h17v05.061.2021302022455.hdf,MOD16A2GF,12.2,Downloaded
2017-09-30,MOD16A2GF.A2017273.h17v05.061.2021302032650.hdf,MOD16A2GF,12.18,Downloaded
2017-10-08,MOD16A2GF.A2017281.h17v05.061.2021302043243.hdf,MOD16A2GF,12.19,Downloaded
2017-10-16,MOD16A2GF.A2017289.h17v05.061.2021302053719.hdf,MOD16A2GF,11.62,Downloaded
2017-10-24,MOD16A2GF.A2017297.h17v05.061.2021302065443.hdf,MOD16A2GF,11.94,Downloaded
2017-11-01,MOD16A2GF.A2017305.h17v05.061.2021302083405.hdf,MOD16A2GF,11.36,Downloaded
2017-11-09,MOD16A2GF.A2017313.h17v05.061.2021302151255.hdf,MOD16A2GF,11.36,Downloaded
2017-11-17,MOD16A2GF.A2017321.h17v05.061.2021302162700.hdf,MOD16A2GF,11.69,Downloaded
2017-11-25,MOD16A2GF.A2017329.h17v05.061.2021302174038.hdf,MOD16A2GF,10.85,Downloaded
2017-12-03,MOD16A2GF.A2017337.h17v05.061.2021302184046.hdf,MOD16A2GF,10.98,Downloaded
2017-12-11,MOD16A2GF.A2017345.h17v05.061.2021302194344.hdf,MOD16A2GF,11.08,Downloaded
2017-12-19,MOD16A2GF.A2017353.h17v05.061.2021302205126.hdf,MOD16A2GF,11.32,Downloaded
2017-12-27,MOD16A2GF.A2017361.h17v05.061.2021302213542.hdf,MOD16A2GF,10.83,Downloaded
2018-01-01,MOD16A2GF.A2018001.h17v05.061.2021361180841.hdf,MOD16A2GF,11.33,Downloaded
2018-01-09,MOD16A2GF.A2018009.h17v05.061.2021361203549.hdf,MOD16A2GF,11.47,Downloaded
2018-01-17,MOD16A2GF.A2018017.h17v05.061.2021361223115.hdf,MOD16A2GF,11.78,Downloaded
2018-01-25,MOD16A2GF.A2018025.h17v05.061.2021362012438.hdf,MOD16A2GF,11.74,Downloaded
2018-02-02,MOD16A2GF.A2018033.h17v05.061.2021362032410.hdf,MOD16A2GF,11.83,Downloaded
2018-02-10,MOD16A2GF.A2018041.h17v05.061.2021362045908.hdf,MOD16A2GF,12.26,Downloaded
2018-02-18,MOD16A2GF.A2018049.h17v05.061.2021362063350.hdf,MOD16A2GF,12.59,Downloaded
2018-02-26,MOD16A2GF.A2018057.h17v05.061.2021362080356.hdf,MOD16A2GF,12.59,Downloaded
2018-03-06,MOD16A2GF.A2018065.h17v05.061.2021362105244.hdf,MOD16A2GF,12.91,Downloaded
2018-03-14,MOD16A2GF.A2018073.h17v05.061.2021362125452.hdf,MOD16A2GF,12.8,Downloaded
2018-03-22,MOD16A2GF.A2018081.h17v05.061.2021362141855.hdf,MOD16A2GF,12.97,Downloaded
2018-03-30,MOD16A2GF.A2018089.h17v05.061.2021362155648.hdf,MOD16A2GF,13.23,Downloaded
2018-04-07,MOD16A2GF.A2018097.h17v05.061.2021362180913.hdf,MOD16A2GF,13.26,Downloaded
2018-04-15,MOD16A2GF.A2018105.h17v05.061.2021362201403.hdf,MOD16A2GF,13.38,Downloaded
2018-04-23,MOD16A2GF.A2018113.h17v05.061.2021362213223.hdf,MOD16A2GF,13.37,Downloaded
2018-05-01,MOD16A2GF.A2018121.h17v05.061.2021362225155.hdf,MOD16A2GF,13.38,Downloaded
2018-05-09,MOD16A2GF.A2018129.h17v05.061.2021363001643.hdf,MOD16A2GF,13.41,Downloaded
2018-05-17,MOD16A2GF.A2018137.h17v05.061.2021363014658.hdf,MOD16A2GF,13.5,Downloaded
2018-05-25,MOD16A2GF.A2018145.h17v05.061.2021363032847.hdf,MOD16A2GF,13.58,Downloaded
2018-06-02,MOD16A2GF.A2018153.h17v05.061.2021363045011.hdf,MOD16A2GF,13.35,Downloaded
2018-06-10,MOD16A2GF.A2018161.h17v05.061.2021363061928.hdf,MOD16A2GF,13.36,Downloaded
2018-06-18,MOD16A2GF.A2018169.h17v05.061.2021363073743.hdf,MOD16A2GF,13.21,Downloaded
2018-06-26,MOD16A2GF.A2018177.h17v05.061.2021363093557.hdf,MOD16A2GF,13.15,Downloaded
2018-07-04,MOD16A2GF.A2018185.h17v05.061.2021363111322.hdf,MOD16A2GF,12.78,Downloaded
2018-07-12,MOD16A2GF.A2018193.h17v05.061.2021363160353.hdf,MOD16A2GF,12.87,Downloaded
2018-07-20,MOD16A2GF.A2018201.h17v05.061.2021363193033.hdf,MOD16A2GF,12.71,Downloaded
2018-07-28,MOD16A2GF.A2018209.h17v05.061.2021363204916.hdf,MOD16A2GF,12.46,Downloaded
2018-08-05,MOD16A2GF.A2018217.h17v05.061.2021363215852.hdf,MOD16A2GF,12.64,Downloaded
