date,file_name,product,file_size_mb,status
2016-02-26,MOD17A2HGF.A2016057.h17v05.061.2022001203621.hdf,MOD17A2HGF,5.75,Downloaded
2016-03-05,MOD17A2HGF.A2016065.h17v05.061.2022001211713.hdf,MOD17A2HGF,5.8,Downloaded
2016-03-13,MOD17A2HGF.A2016073.h17v05.061.2022001215727.hdf,MOD17A2HGF,5.95,Downloaded
2016-03-21,MOD17A2HGF.A2016081.h17v05.061.2022001223941.hdf,MOD17A2HGF,5.98,Downloaded
2016-03-29,MOD17A2HGF.A2016089.h17v05.061.2022001232215.hdf,MOD17A2HGF,5.97,Downloaded
2016-04-06,MOD17A2HGF.A2016097.h17v05.061.2022002000455.hdf,MOD17A2HGF,5.95,Downloaded
2016-04-14,MOD17A2HGF.A2016105.h17v05.061.2022002004738.hdf,MOD17A2HGF,6.21,Downloaded
2016-04-22,MOD17A2HGF.A2016113.h17v05.061.2022002013345.hdf,MOD17A2HGF,5.95,Downloaded
2016-04-30,MOD17A2HGF.A2016121.h17v05.061.2022002021909.hdf,MOD17A2HGF,5.84,Downloaded
2016-05-08,MOD17A2HGF.A2016129.h17v05.061.2022002030654.hdf,MOD17A2HGF,6.24,Downloaded
2016-05-16,MOD17A2HGF.A2016137.h17v05.061.2022002034906.hdf,MOD17A2HGF,5.85,Downloaded
2016-05-24,MOD17A2HGF.A2016145.h17v05.061.2022002043546.hdf,MOD17A2HGF,5.95,Downloaded
2016-06-01,MOD17A2HGF.A2016153.h17v05.061.2022002052030.hdf,MOD17A2HGF,5.55,Downloaded
2016-06-09,MOD17A2HGF.A2016161.h17v05.061.2022002060528.hdf,MOD17A2HGF,5.56,Downloaded
2016-06-17,MOD17A2HGF.A2016169.h17v05.061.2022002065424.hdf,MOD17A2HGF,5.36,Downloaded
2016-06-25,MOD17A2HGF.A2016177.h17v05.061.2022002074807.hdf,MOD17A2HGF,5.27,Downloaded
2016-07-03,MOD17A2HGF.A2016185.h17v05.061.2022002090402.hdf,MOD17A2HGF,5.21,Downloaded
2016-07-11,MOD17A2HGF.A2016193.h17v05.061.2022002101716.hdf,MOD17A2HGF,4.93,Downloaded
2016-07-19,MOD17A2HGF.A2016201.h17v05.061.2022002110140.hdf,MOD17A2HGF,4.85,Downloaded
2016-07-27,MOD17A2HGF.A2016209.h17v05.061.2022002114408.hdf,MOD17A2HGF,4.98,Downloaded
2016-08-04,MOD17A2HGF.A2016217.h17v05.061.2022002122649.hdf,MOD17A2HGF,4.95,Downloaded
2016-08-12,MOD17A2HGF.A2016225.h17v05.061.2022002131115.hdf,MOD17A2HGF,5.01,Downloaded
2016-08-20,MOD17A2HGF.A2016233.h17v05.061.2022002135414.hdf,MOD17A2HGF,4.98,Downloaded
2016-08-28,MOD17A2HGF.A2016241.h17v05.061.2022002145347.hdf,MOD17A2HGF,4.86,Downloaded
2016-09-05,MOD17A2HGF.A2016249.h17v05.061.2022002155631.hdf,MOD17A2HGF,4.88,Downloaded
2016-09-13,MOD17A2HGF.A2016257.h17v05.061.2022002170800.hdf,MOD17A2HGF,5.16,Downloaded
2016-09-21,MOD17A2HGF.A2016265.h17v05.061.2022002182129.hdf,MOD17A2HGF,5.18,Downloaded
2016-09-29,MOD17A2HGF.A2016273.h17v05.061.2022002193440.hdf,MOD17A2HGF,4.99,Downloaded
2016-10-07,MOD17A2HGF.A2016281.h17v05.061.2022002210643.hdf,MOD17A2HGF,5.07,Downloaded
2016-10-15,MOD17A2HGF.A2016289.h17v05.061.2022002222652.hdf,MOD17A2HGF,5.22,Downloaded
2016-10-23,MOD17A2HGF.A2016297.h17v05.061.2022002231813.hdf,MOD17A2HGF,5.11,Downloaded
2016-10-31,MOD17A2HGF.A2016305.h17v05.061.2022003001538.hdf,MOD17A2HGF,5.2,Downloaded
2016-11-08,MOD17A2HGF.A2016313.h17v05.061.2022003011954.hdf,MOD17A2HGF,5.24,Downloaded
2016-11-16,MOD17A2HGF.A2016321.h17v05.061.2022003022327.hdf,MOD17A2HGF,4.86,Downloaded
2016-11-24,MOD17A2HGF.A2016329.h17v05.061.2022003032625.hdf,MOD17A2HGF,5.05,Downloaded
2016-12-02,MOD17A2HGF.A2016337.h17v05.061.2022003042751.hdf,MOD17A2HGF,5.27,Downloaded
2016-12-10,MOD17A2HGF.A2016345.h17v05.061.2022003053949.hdf,MOD17A2HGF,5.12,Downloaded
2016-12-18,MOD17A2HGF.A2016353.h17v05.061.2022003070108.hdf,MOD17A2HGF,5.17,Downloaded
2016-12-26,MOD17A2HGF.A2016361.h17v05.061.2022003081301.hdf,MOD17A2HGF,5.03,Downloaded
2017-01-01,MOD17A2HGF.A2017001.h17v05.061.2021299123529.hdf,MOD17A2HGF,5.3,Downloaded
2017-01-09,MOD17A2HGF.A2017009.h17v05.061.2021299125317.hdf,MOD17A2HGF,5.34,Downloaded
2017-01-17,MOD17A2HGF.A2017017.h17v05.061.2021299131336.hdf,MOD17A2HGF,5.11,Downloaded
2017-01-25,MOD17A2HGF.A2017025.h17v05.061.2021299133330.hdf,MOD17A2HGF,5.46,Downloaded
2017-02-02,MOD17A2HGF.A2017033.h17v05.061.2021299135234.hdf,MOD17A2HGF,5.65,Downloaded
2017-02-10,MOD17A2HGF.A2017041.h17v05.061.2021299140935.hdf,MOD17A2HGF,5.72,Downloaded
2017-02-18,MOD17A2HGF.A2017049.h17v05.061.2021299142601.hdf,MOD17A2HGF,5.82,Downloaded
2017-02-26,MOD17A2HGF.A2017057.h17v05.061.2021299144537.hdf,MOD17A2HGF,5.87,Downloaded
2017-03-06,MOD17A2HGF.A2017065.h17v05.061.2021299150358.hdf,MOD17A2HGF,5.93,Downloaded
2017-03-14,MOD17A2HGF.A2017073.h17v05.061.2021299152131.hdf,MOD17A2HGF,6.09,Downloaded
2017-03-22,MOD17A2HGF.A2017081.h17v05.061.2021299154002.hdf,MOD17A2HGF,6.06,Downloaded
2017-03-30,MOD17A2HGF.A2017089.h17v05.061.2021299155757.hdf,MOD17A2HGF,6.02,Downloaded
2017-04-07,MOD17A2HGF.A2017097.h17v05.061.2021299161731.hdf,MOD17A2HGF,5.83,Downloaded
2017-04-15,MOD17A2HGF.A2017105.h17v05.061.2021299163504.hdf,MOD17A2HGF,5.91,Downloaded
2017-04-23,MOD17A2HGF.A2017113.h17v05.061.2021299165537.hdf,MOD17A2HGF,5.97,Downloaded
2017-05-01,MOD17A2HGF.A2017121.h17v05.061.2021299171204.hdf,MOD17A2HGF,5.98,Downloaded
2017-05-09,MOD17A2HGF.A2017129.h17v05.061.2021299173159.hdf,MOD17A2HGF,5.93,Downloaded
2017-05-17,MOD17A2HGF.A2017137.h17v05.061.2021299174906.hdf,MOD17A2HGF,5.67,Downloaded
2017-05-25,MOD17A2HGF.A2017145.h17v05.061.2021299180727.hdf,MOD17A2HGF,5.62,Downloaded
2017-06-02,MOD17A2HGF.A2017153.h17v05.061.2021299182504.hdf,MOD17A2HGF,5.46,Downloaded
2017-06-10,MOD17A2HGF.A2017161.h17v05.061.2021299184305.hdf,MOD17A2HGF,5.27,Downloaded
2017-06-18,MOD17A2HGF.A2017169.h17v05.061.2021299190136.hdf,MOD17A2HGF,5.17,Downloaded
2017-06-26,MOD17A2HGF.A2017177.h17v05.061.2021299191928.hdf,MOD17A2HGF,5.34,Downloaded
2017-07-04,MOD17A2HGF.A2017185.h17v05.061.2021299193827.hdf,MOD17A2HGF,5.3,Downloaded
2017-07-12,MOD17A2HGF.A2017193.h17v05.061.2021299195718.hdf,MOD17A2HGF,4.72,Downloaded
2017-07-20,MOD17A2HGF.A2017201.h17v05.061.2021299201558.hdf,MOD17A2HGF,5.08,Downloaded
2017-07-28,MOD17A2HGF.A2017209.h17v05.061.2021299203428.hdf,MOD17A2HGF,4.76,Downloaded
2017-08-05,MOD17A2HGF.A2017217.h17v05.061.2021299205200.hdf,MOD17A2HGF,4.89,Downloaded
2017-08-13,MOD17A2HGF.A2017225.h17v05.061.2021299211208.hdf,MOD17A2HGF,4.91,Downloaded
2017-08-21,MOD17A2HGF.A2017233.h17v05.061.2021299213032.hdf,MOD17A2HGF,4.91,Downloaded
2017-08-29,MOD17A2HGF.A2017241.h17v05.061.2021299214823.hdf,MOD17A2HGF,5.2,Downloaded
2017-09-06,MOD17A2HGF.A2017249.h17v05.061.2021299220700.hdf,MOD17A2HGF,5.03,Downloaded
2017-09-14,MOD17A2HGF.A2017257.h17v05.061.2021299222552.hdf,MOD17A2HGF,5.05,Downloaded
2017-09-22,MOD17A2HGF.A2017265.h17v05.061.2021299224528.hdf,MOD17A2HGF,5.08,Downloaded
2017-09-30,MOD17A2HGF.A2017273.h17v05.061.2021299230259.hdf,MOD17A2HGF,4.92,Downloaded
2017-10-08,MOD17A2HGF.A2017281.h17v05.061.2021299232035.hdf,MOD17A2HGF,4.71,Downloaded
2017-10-16,MOD17A2HGF.A2017289.h17v05.061.2021299234057.hdf,MOD17A2HGF,5.07,Downloaded
2017-10-24,MOD17A2HGF.A2017297.h17v05.061.2021299235741.hdf,MOD17A2HGF,4.94,Downloaded
2017-11-01,MOD17A2HGF.A2017305.h17v05.061.2021300001620.hdf,MOD17A2HGF,5.12,Downloaded
2017-11-09,MOD17A2HGF.A2017313.h17v05.061.2021300003527.hdf,MOD17A2HGF,5.07,Downloaded
2017-11-17,MOD17A2HGF.A2017321.h17v05.061.2021300005259.hdf,MOD17A2HGF,4.84,Downloaded
2017-11-25,MOD17A2HGF.A2017329.h17v05.061.2021300011256.hdf,MOD17A2HGF,4.73,Downloaded
