date,file_name,product,version,file_size_mb,status
2015-06-13,SMAP_L3_SM_P_E_20150613_R19240_001.h5,SPL3SMP_E,006,589.71,Downloaded
2015-06-14,SMAP_L3_SM_P_E_20150614_R19240_001.h5,SPL3SMP_E,006,647.47,Downloaded
2015-06-15,SMAP_L3_SM_P_E_20150615_R19240_001.h5,SPL3SMP_E,006,527.16,Downloaded
2015-06-16,SMAP_L3_SM_P_E_20150616_R19240_001.h5,SPL3SMP_E,006,372.77,Downloaded
2015-06-17,SMAP_L3_SM_P_E_20150617_R19240_001.h5,SPL3SMP_E,006,151.73,Downloaded
2015-06-18,SMAP_L3_SM_P_E_20150618_R19240_001.h5,SPL3SMP_E,006,290.35,Downloaded
2015-06-19,SMAP_L3_SM_P_E_20150619_R19240_001.h5,SPL3SMP_E,006,588.66,Downloaded
2015-06-20,SMAP_L3_SM_P_E_20150620_R19240_001.h5,SPL3SMP_E,006,417.28,Downloaded
2015-06-21,SMAP_L3_SM_P_E_20150621_R19240_001.h5,SPL3SMP_E,006,655.34,Downloaded
2015-06-22,SMAP_L3_SM_P_E_20150622_R19240_001.h5,SPL3SMP_E,006,484.33,Downloaded
2015-06-23,SMAP_L3_SM_P_E_20150623_R19240_001.h5,SPL3SMP_E,006,628.32,Downloaded
2015-06-24,SMAP_L3_SM_P_E_20150624_R19240_001.h5,SPL3SMP_E,006,533.42,Downloaded
2015-06-25,SMAP_L3_SM_P_E_20150625_R19240_001.h5,SPL3SMP_E,006,542.2,Downloaded
2015-06-26,SMAP_L3_SM_P_E_20150626_R19240_001.h5,SPL3SMP_E,006,533.64,Downloaded
2015-06-27,SMAP_L3_SM_P_E_20150627_R19240_001.h5,SPL3SMP_E,006,656.97,Downloaded
2015-06-28,SMAP_L3_SM_P_E_20150628_R19240_001.h5,SPL3SMP_E,006,669.7,Downloaded
2015-06-29,SMAP_L3_SM_P_E_20150629_R19240_001.h5,SPL3SMP_E,006,675.6,Downloaded
2015-06-30,SMAP_L3_SM_P_E_20150630_R19240_001.h5,SPL3SMP_E,006,659.73,Downloaded
2015-07-01,SMAP_L3_SM_P_E_20150701_R19240_001.h5,SPL3SMP_E,006,667.53,Downloaded
2015-07-02,SMAP_L3_SM_P_E_20150702_R19240_001.h5,SPL3SMP_E,006,671.08,Downloaded
2015-07-03,SMAP_L3_SM_P_E_20150703_R19240_001.h5,SPL3SMP_E,006,662.23,Downloaded
2015-07-04,SMAP_L3_SM_P_E_20150704_R19240_001.h5,SPL3SMP_E,006,677.4,Downloaded
2015-07-05,SMAP_L3_SM_P_E_20150705_R19240_001.h5,SPL3SMP_E,006,648.61,Downloaded
2015-07-06,SMAP_L3_SM_P_E_20150706_R19240_001.h5,SPL3SMP_E,006,668.71,Downloaded
2015-07-07,SMAP_L3_SM_P_E_20150707_R19240_001.h5,SPL3SMP_E,006,641.48,Downloaded
2015-07-08,SMAP_L3_SM_P_E_20150708_R19240_001.h5,SPL3SMP_E,006,657.51,Downloaded
2015-07-09,SMAP_L3_SM_P_E_20150709_R19240_001.h5,SPL3SMP_E,006,667.69,Downloaded
2015-07-10,SMAP_L3_SM_P_E_20150710_R19240_001.h5,SPL3SMP_E,006,671.17,Downloaded
2015-07-11,SMAP_L3_SM_P_E_20150711_R19240_001.h5,SPL3SMP_E,006,630.19,Downloaded
2015-07-12,SMAP_L3_SM_P_E_20150712_R19240_001.h5,SPL3SMP_E,006,637.37,Downloaded
2015-07-13,SMAP_L3_SM_P_E_20150713_R19240_001.h5,SPL3SMP_E,006,550.79,Downloaded
2015-07-14,SMAP_L3_SM_P_E_20150714_R19240_001.h5,SPL3SMP_E,006,538.61,Downloaded
2015-07-15,SMAP_L3_SM_P_E_20150715_R19240_001.h5,SPL3SMP_E,006,665.81,Downloaded
2015-07-16,SMAP_L3_SM_P_E_20150716_R19240_001.h5,SPL3SMP_E,006,624.35,Downloaded
2015-07-17,SMAP_L3_SM_P_E_20150717_R19240_001.h5,SPL3SMP_E,006,667.7,Downloaded
2015-07-18,SMAP_L3_SM_P_E_20150718_R19240_001.h5,SPL3SMP_E,006,671.78,Downloaded
2015-07-19,SMAP_L3_SM_P_E_20150719_R19240_001.h5,SPL3SMP_E,006,662.19,Downloaded
2015-07-20,SMAP_L3_SM_P_E_20150720_R19240_001.h5,SPL3SMP_E,006,677.26,Downloaded
2015-07-21,SMAP_L3_SM_P_E_20150721_R19240_001.h5,SPL3SMP_E,006,657.9,Downloaded
2015-07-22,SMAP_L3_SM_P_E_20150722_R19240_001.h5,SPL3SMP_E,006,669.55,Downloaded
2015-07-23,SMAP_L3_SM_P_E_20150723_R19240_001.h5,SPL3SMP_E,006,622.74,Downloaded
2015-07-24,SMAP_L3_SM_P_E_20150724_R19240_001.h5,SPL3SMP_E,006,665.03,Downloaded
2015-07-25,SMAP_L3_SM_P_E_20150725_R19240_001.h5,SPL3SMP_E,006,631.78,Downloaded
2015-07-26,SMAP_L3_SM_P_E_20150726_R19240_001.h5,SPL3SMP_E,006,661.11,Downloaded
2015-07-27,SMAP_L3_SM_P_E_20150727_R19240_001.h5,SPL3SMP_E,006,531.94,Downloaded
2015-07-28,SMAP_L3_SM_P_E_20150728_R19240_001.h5,SPL3SMP_E,006,504.84,Downloaded
2015-07-29,SMAP_L3_SM_P_E_20150729_R19240_001.h5,SPL3SMP_E,006,475.2,Downloaded
2015-07-30,SMAP_L3_SM_P_E_20150730_R19240_001.h5,SPL3SMP_E,006,624.64,Downloaded
2015-07-31,SMAP_L3_SM_P_E_20150731_R19240_001.h5,SPL3SMP_E,006,538.28,Downloaded
2015-08-01,SMAP_L3_SM_P_E_20150801_R19240_001.h5,SPL3SMP_E,006,618.06,Downloaded
2015-08-02,SMAP_L3_SM_P_E_20150802_R19240_001.h5,SPL3SMP_E,006,621.62,Downloaded
2015-08-03,SMAP_L3_SM_P_E_20150803_R19240_001.h5,SPL3SMP_E,006,660.16,Downloaded
2015-08-04,SMAP_L3_SM_P_E_20150804_R19240_001.h5,SPL3SMP_E,006,592.37,Downloaded
2015-08-05,SMAP_L3_SM_P_E_20150805_R19240_001.h5,SPL3SMP_E,006,676.78,Downloaded
2015-08-06,SMAP_L3_SM_P_E_20150806_R19240_001.h5,SPL3SMP_E,006,614.83,Downloaded
2015-08-07,SMAP_L3_SM_P_E_20150807_R19240_001.h5,SPL3SMP_E,006,670.01,Downloaded
2015-08-08,SMAP_L3_SM_P_E_20150808_R19240_001.h5,SPL3SMP_E,006,576.12,Downloaded
2015-08-09,SMAP_L3_SM_P_E_20150809_R19240_001.h5,SPL3SMP_E,006,627.56,Downloaded
2015-08-10,SMAP_L3_SM_P_E_20150810_R19240_001.h5,SPL3SMP_E,006,558.11,Downloaded
2015-08-11,SMAP_L3_SM_P_E_20150811_R19240_001.h5,SPL3SMP_E,006,594.38,Downloaded
2015-08-12,SMAP_L3_SM_P_E_20150812_R19240_001.h5,SPL3SMP_E,006,523.62,Downloaded
2015-08-13,SMAP_L3_SM_P_E_20150813_R19240_001.h5,SPL3SMP_E,006,622.62,Downloaded
2015-08-14,SMAP_L3_SM_P_E_20150814_R19240_001.h5,SPL3SMP_E,006,591.19,Downloaded
2015-08-15,SMAP_L3_SM_P_E_20150815_R19240_001.h5,SPL3SMP_E,006,669.99,Downloaded
2015-08-16,SMAP_L3_SM_P_E_20150816_R19240_001.h5,SPL3SMP_E,006,652.89,Downloaded
2015-08-17,SMAP_L3_SM_P_E_20150817_R19240_001.h5,SPL3SMP_E,006,664.12,Downloaded
2015-08-18,SMAP_L3_SM_P_E_20150818_R19240_001.h5,SPL3SMP_E,006,667.54,Downloaded
2015-08-19,SMAP_L3_SM_P_E_20150819_R19240_001.h5,SPL3SMP_E,006,671.07,Downloaded
2015-08-20,SMAP_L3_SM_P_E_20150820_R19240_001.h5,SPL3SMP_E,006,571.97,Downloaded
2015-08-21,SMAP_L3_SM_P_E_20150821_R19240_001.h5,SPL3SMP_E,006,660.62,Downloaded
2015-08-22,SMAP_L3_SM_P_E_20150822_R19240_001.h5,SPL3SMP_E,006,657.08,Downloaded
2015-08-23,SMAP_L3_SM_P_E_20150823_R19240_001.h5,SPL3SMP_E,006,669.97,Downloaded
2015-08-24,SMAP_L3_SM_P_E_20150824_R19240_001.h5,SPL3SMP_E,006,538.27,Downloaded
2015-08-25,SMAP_L3_SM_P_E_20150825_R19240_001.h5,SPL3SMP_E,006,664.41,Downloaded
2015-08-26,SMAP_L3_SM_P_E_20150826_R19240_001.h5,SPL3SMP_E,006,668.04,Downloaded
2015-08-27,SMAP_L3_SM_P_E_20150827_R19240_001.h5,SPL3SMP_E,006,671.12,Downloaded
2015-08-28,SMAP_L3_SM_P_E_20150828_R19240_001.h5,SPL3SMP_E,006,662.39,Downloaded
2015-08-29,SMAP_L3_SM_P_E_20150829_R19240_001.h5,SPL3SMP_E,006,641.52,Downloaded
2015-08-30,SMAP_L3_SM_P_E_20150830_R19240_001.h5,SPL3SMP_E,006,657.73,Downloaded
2015-08-31,SMAP_L3_SM_P_E_20150831_R19240_001.h5,SPL3SMP_E,006,670.53,Downloaded
2015-09-01,SMAP_L3_SM_P_E_20150901_R19240_001.h5,SPL3SMP_E,006,675.94,Downloaded
2015-09-02,SMAP_L3_SM_P_E_20150902_R19240_001.h5,SPL3SMP_E,006,664.9,Downloaded
2015-09-03,SMAP_L3_SM_P_E_20150903_R19240_001.h5,SPL3SMP_E,006,668.47,Downloaded
